Sample,DateTime,ElapsedTime,Voltage,Current,Temperature,LogRowTime(ms),LogStatus
8246,2025-05-30 01:30:53,82466.397,3212,0,27.7,44,SUCCESS
8247,2025-05-30 01:31:03,82476.042,3212,0,27.7,41,SUCCESS
8248,2025-05-30 01:31:13,82486.414,3212,0,27.7,44,SUCCESS
8249,2025-05-30 01:31:23,82496.044,3212,0,27.7,39,SUCCESS
8250,2025-05-30 01:31:33,82506.415,3212,0,27.7,42,SUCCESS
8251,2025-05-30 01:31:43,82516.044,3212,0,27.7,39,SUCCESS
8252,2025-05-30 01:31:53,82526.413,3212,0,27.7,44,SUCCESS
8253,2025-05-30 01:32:03,82536.045,3212,0,27.7,40,SUCCESS
8254,2025-05-30 01:32:13,82546.428,3212,0,27.7,46,SUCCESS
8255,2025-05-30 01:32:23,82556.046,3212,0,27.7,37,SUCCESS
8256,2025-05-30 01:32:33,82566.412,3212,0,27.7,47,SUCCESS
8257,2025-05-30 01:32:43,82576.047,3212,0,27.7,52,SUCCESS
8258,2025-05-30 01:32:53,82586.429,3212,0,27.7,45,SUCCESS
8259,2025-05-30 01:33:03,82596.049,3212,0,27.7,50,SUCCESS
8260,2025-05-30 01:33:13,82606.429,3213,0,27.7,44,SUCCESS
8261,2025-05-30 01:33:23,82616.050,3213,0,27.7,48,SUCCESS
8262,2025-05-30 01:33:33,82626.429,3212,0,27.7,46,SUCCESS
8263,2025-05-30 01:33:43,82636.052,3212,0,27.7,46,SUCCESS
8264,2025-05-30 01:33:53,82646.429,3213,0,27.7,44,SUCCESS
8265,2025-05-30 01:34:03,82656.052,3213,0,27.7,49,SUCCESS
8266,2025-05-30 01:34:13,82666.428,3213,0,27.7,46,SUCCESS
8267,2025-05-30 01:34:23,82676.053,3213,0,27.7,45,SUCCESS
8268,2025-05-30 01:34:33,82686.444,3213,0,27.7,48,SUCCESS
8269,2025-05-30 01:34:43,82696.054,3213,0,27.7,46,SUCCESS
8270,2025-05-30 01:34:53,82706.443,3213,0,27.7,45,SUCCESS
8271,2025-05-30 01:35:03,82716.055,3213,0,27.7,45,SUCCESS
8272,2025-05-30 01:35:13,82726.443,3213,0,27.7,47,SUCCESS
8273,2025-05-30 01:35:23,82736.055,3213,0,27.7,44,SUCCESS
8274,2025-05-30 01:35:33,82746.444,3213,0,27.7,47,SUCCESS
8275,2025-05-30 01:35:43,82756.056,3213,0,27.7,43,SUCCESS
8276,2025-05-30 01:35:53,82766.459,3213,0,27.7,47,SUCCESS
8277,2025-05-30 01:36:03,82776.058,3213,0,27.7,42,SUCCESS
8278,2025-05-30 01:36:13,82786.461,3213,0,27.7,43,SUCCESS
8279,2025-05-30 01:36:23,82796.059,3213,0,27.7,40,SUCCESS
8280,2025-05-30 01:36:33,82806.460,3214,0,27.7,44,SUCCESS
8281,2025-05-30 01:36:43,82816.061,3214,0,27.7,38,SUCCESS
8282,2025-05-30 01:36:53,82826.459,3214,0,27.7,45,SUCCESS
8283,2025-05-30 01:37:03,82836.061,3214,0,27.7,39,SUCCESS
8284,2025-05-30 01:37:13,82846.477,3214,0,27.7,44,SUCCESS
8285,2025-05-30 01:37:23,82856.063,3214,0,27.7,52,SUCCESS
8286,2025-05-30 01:37:33,82866.492,3214,0,27.7,43,SUCCESS
8287,2025-05-30 01:37:43,82876.064,3214,0,27.7,51,SUCCESS
8288,2025-05-30 01:37:53,82886.475,3214,0,27.7,45,SUCCESS
8289,2025-05-30 01:38:03,82896.065,3214,0,27.7,52,SUCCESS
8290,2025-05-30 01:38:13,82906.475,3214,0,27.7,47,SUCCESS
8291,2025-05-30 01:38:23,82916.067,3214,0,27.7,48,SUCCESS
8292,2025-05-30 01:38:33,82926.476,3214,0,27.7,45,SUCCESS
8293,2025-05-30 01:38:43,82936.069,3214,0,27.7,46,SUCCESS
8294,2025-05-30 01:38:53,82946.491,3214,0,27.7,45,SUCCESS
8295,2025-05-30 01:39:03,82956.070,3214,0,27.7,45,SUCCESS
8296,2025-05-30 01:39:13,82966.506,3215,0,27.7,45,SUCCESS
8297,2025-05-30 01:39:23,82976.071,3215,0,27.7,44,SUCCESS
8298,2025-05-30 01:39:33,82986.492,3214,0,27.7,43,SUCCESS
8299,2025-05-30 01:39:43,82996.073,3214,0,27.7,41,SUCCESS
8300,2025-05-30 01:39:53,83006.491,3215,0,27.7,48,SUCCESS
8301,2025-05-30 01:40:03,83016.074,3215,0,27.7,42,SUCCESS
8302,2025-05-30 01:40:13,83026.491,3215,0,27.7,45,SUCCESS
8303,2025-05-30 01:40:23,83036.075,3215,0,27.7,40,SUCCESS
8304,2025-05-30 01:40:33,83046.508,3215,0,27.7,45,SUCCESS
8305,2025-05-30 01:40:43,83056.076,3215,0,27.7,38,SUCCESS
8306,2025-05-30 01:40:53,83066.507,3215,0,27.7,43,SUCCESS
8307,2025-05-30 01:41:03,83076.077,3215,0,27.7,38,SUCCESS
8308,2025-05-30 01:41:13,83086.507,3215,0,27.7,44,SUCCESS
8309,2025-05-30 01:41:23,83096.078,3215,0,27.7,52,SUCCESS
8310,2025-05-30 01:41:33,83106.506,3215,0,27.7,45,SUCCESS
8311,2025-05-30 01:41:43,83116.079,3215,0,27.7,52,SUCCESS
8312,2025-05-30 01:41:53,83126.507,3215,0,27.7,46,SUCCESS
8313,2025-05-30 01:42:03,83136.081,3215,0,27.7,49,SUCCESS
8314,2025-05-30 01:42:13,83146.522,3215,0,27.7,43,SUCCESS
8315,2025-05-30 01:42:23,83156.082,3215,0,27.7,48,SUCCESS
8316,2025-05-30 01:42:33,83166.552,3216,0,27.7,47,SUCCESS
8317,2025-05-30 01:42:43,83176.083,3216,0,27.7,48,SUCCESS
8318,2025-05-30 01:42:53,83186.521,3215,0,27.7,47,SUCCESS
8319,2025-05-30 01:43:03,83196.084,3215,0,27.7,46,SUCCESS
8320,2025-05-30 01:43:13,83206.522,3216,0,27.7,47,SUCCESS
8321,2025-05-30 01:43:23,83216.086,3216,0,27.7,44,SUCCESS
8322,2025-05-30 01:43:33,83226.538,3216,0,27.7,45,SUCCESS
8323,2025-05-30 01:43:43,83236.086,3216,0,27.7,43,SUCCESS
8324,2025-05-30 01:43:53,83246.521,3216,0,27.7,48,SUCCESS
8325,2025-05-30 01:44:03,83256.088,3216,0,27.7,44,SUCCESS
8326,2025-05-30 01:44:13,83266.522,3216,0,27.7,44,SUCCESS
8327,2025-05-30 01:44:23,83276.089,3216,0,27.7,43,SUCCESS
8328,2025-05-30 01:44:33,83286.538,3216,0,27.7,45,SUCCESS
8329,2025-05-30 01:44:43,83296.090,3216,0,27.7,39,SUCCESS
8330,2025-05-30 01:44:53,83306.537,3216,0,27.7,46,SUCCESS
8331,2025-05-30 01:45:03,83316.091,3216,0,27.7,39,SUCCESS
8332,2025-05-30 01:45:13,83326.538,3216,0,27.7,45,SUCCESS
8333,2025-05-30 01:45:23,83336.092,3216,0,27.7,39,SUCCESS
8334,2025-05-30 01:45:33,83346.537,3216,0,27.7,47,SUCCESS
8335,2025-05-30 01:45:43,83356.094,3216,0,27.7,52,SUCCESS
8336,2025-05-30 01:45:53,83366.537,3217,0,27.7,48,SUCCESS
8337,2025-05-30 01:46:03,83376.095,3217,0,27.7,51,SUCCESS
8338,2025-05-30 01:46:13,83386.552,3216,0,27.7,47,SUCCESS
8339,2025-05-30 01:46:23,83396.095,3216,0,27.7,51,SUCCESS
8340,2025-05-30 01:46:33,83406.554,3217,0,27.7,44,SUCCESS
8341,2025-05-30 01:46:43,83416.096,3217,0,27.7,51,SUCCESS
8342,2025-05-30 01:46:53,83426.553,3217,0,27.7,47,SUCCESS
8343,2025-05-30 01:47:03,83436.097,3217,0,27.7,49,SUCCESS
8344,2025-05-30 01:47:13,83446.554,3217,0,27.7,47,SUCCESS
8345,2025-05-30 01:47:23,83456.098,3217,0,27.7,49,SUCCESS
8346,2025-05-30 01:47:33,83466.553,3217,0,27.7,46,SUCCESS
8347,2025-05-30 01:47:43,83476.100,3217,0,27.7,47,SUCCESS
8348,2025-05-30 01:47:53,83486.571,3217,0,27.7,44,SUCCESS
8349,2025-05-30 01:48:03,83496.101,3217,0,27.7,45,SUCCESS
8350,2025-05-30 01:48:13,83506.568,3217,0,27.7,47,SUCCESS
8351,2025-05-30 01:48:23,83516.103,3217,0,27.7,44,SUCCESS
8352,2025-05-30 01:48:33,83526.571,3217,0,27.7,44,SUCCESS
8353,2025-05-30 01:48:43,83536.104,3217,0,27.7,42,SUCCESS
8354,2025-05-30 01:48:53,83546.570,3217,0,27.7,46,SUCCESS
8355,2025-05-30 01:49:03,83556.105,3217,0,27.7,41,SUCCESS
8356,2025-05-30 01:49:13,83566.585,3217,0,27.7,46,SUCCESS
8357,2025-05-30 01:49:23,83576.107,3217,0,27.7,39,SUCCESS
8358,2025-05-30 01:49:33,83586.584,3218,0,27.7,47,SUCCESS
8359,2025-05-30 01:49:43,83596.108,3218,0,27.7,38,SUCCESS
8360,2025-05-30 01:49:53,83606.585,3218,0,27.7,44,SUCCESS
8361,2025-05-30 01:50:03,83616.110,3218,0,27.7,51,SUCCESS
8362,2025-05-30 01:50:13,83626.601,3218,0,27.7,45,SUCCESS
8363,2025-05-30 01:50:23,83636.111,3218,0,27.7,50,SUCCESS
8364,2025-05-30 01:50:33,83646.616,3218,0,27.7,48,SUCCESS
8365,2025-05-30 01:50:43,83656.113,3218,0,27.7,50,SUCCESS
8366,2025-05-30 01:50:53,83666.601,3218,0,27.7,45,SUCCESS
8367,2025-05-30 01:51:03,83676.113,3218,0,27.7,48,SUCCESS
8368,2025-05-30 01:51:13,83686.601,3218,0,27.7,45,SUCCESS
8369,2025-05-30 01:51:23,83696.114,3218,0,27.7,46,SUCCESS
8370,2025-05-30 01:51:33,83706.616,3218,0,27.7,45,SUCCESS
8371,2025-05-30 01:51:43,83716.116,3218,0,27.7,46,SUCCESS
8372,2025-05-30 01:51:53,83726.663,3218,0,27.7,43,SUCCESS
8373,2025-05-30 01:52:03,83736.117,3218,0,27.7,46,SUCCESS
8374,2025-05-30 01:52:13,83746.615,3218,0,27.7,46,SUCCESS
8375,2025-05-30 01:52:23,83756.118,3218,0,27.7,43,SUCCESS
8376,2025-05-30 01:52:33,83766.616,3219,0,27.7,47,SUCCESS
8377,2025-05-30 01:52:43,83776.120,3219,0,27.7,43,SUCCESS
8378,2025-05-30 01:52:53,83786.615,3219,0,27.7,45,SUCCESS
8379,2025-05-30 01:53:03,83796.120,3219,0,27.7,41,SUCCESS
8380,2025-05-30 01:53:13,83806.647,3219,0,27.7,45,SUCCESS
8381,2025-05-30 01:53:23,83816.122,3219,0,27.7,40,SUCCESS
8382,2025-05-30 01:53:33,83826.632,3219,0,27.7,43,SUCCESS
8383,2025-05-30 01:53:43,83836.123,3219,0,27.7,39,SUCCESS
8384,2025-05-30 01:53:53,83846.633,3219,0,27.7,44,SUCCESS
8385,2025-05-30 01:54:03,83856.124,3219,0,27.7,38,SUCCESS
8386,2025-05-30 01:54:13,83866.649,3219,0,27.7,45,SUCCESS
8387,2025-05-30 01:54:23,83876.126,3219,0,27.7,50,SUCCESS
8388,2025-05-30 01:54:33,83886.648,3219,0,27.7,45,SUCCESS
8389,2025-05-30 01:54:43,83896.128,3219,0,27.7,48,SUCCESS
8390,2025-05-30 01:54:53,83906.647,3219,0,27.7,44,SUCCESS
8391,2025-05-30 01:55:03,83916.129,3219,0,27.7,48,SUCCESS
8392,2025-05-30 01:55:13,83926.647,3219,0,27.7,48,SUCCESS
8393,2025-05-30 01:55:23,83936.130,3219,0,27.7,48,SUCCESS
8394,2025-05-30 01:55:33,83946.663,3219,0,27.7,46,SUCCESS
8395,2025-05-30 01:55:43,83956.131,3219,0,27.7,47,SUCCESS
8396,2025-05-30 01:55:53,83966.662,3219,0,27.7,44,SUCCESS
8397,2025-05-30 01:56:03,83976.133,3219,0,27.7,46,SUCCESS
8398,2025-05-30 01:56:13,83986.663,3220,0,27.7,45,SUCCESS
8399,2025-05-30 01:56:23,83996.134,3220,0,27.7,43,SUCCESS
8400,2025-05-30 01:56:33,84006.664,3220,0,27.7,45,SUCCESS
8401,2025-05-30 01:56:43,84016.135,3220,0,27.7,44,SUCCESS
8402,2025-05-30 01:56:53,84026.663,3220,0,27.7,45,SUCCESS
8403,2025-05-30 01:57:03,84036.136,3220,0,27.7,42,SUCCESS
8404,2025-05-30 01:57:14,84046.694,3220,0,27.7,45,SUCCESS
8405,2025-05-30 01:57:23,84056.138,3220,0,27.7,38,SUCCESS
8406,2025-05-30 01:57:34,84066.680,3220,0,27.7,44,SUCCESS
8407,2025-05-30 01:57:43,84076.140,3220,0,27.7,38,SUCCESS
8408,2025-05-30 01:57:54,84086.695,3220,0,27.7,46,SUCCESS
8409,2025-05-30 01:58:03,84096.141,3220,0,27.7,53,SUCCESS
8410,2025-05-30 01:58:14,84106.710,3220,0,27.7,44,SUCCESS
8411,2025-05-30 01:58:23,84116.142,3220,0,27.7,51,SUCCESS
8412,2025-05-30 01:58:34,84126.694,3221,0,27.7,45,SUCCESS
8413,2025-05-30 01:58:43,84136.144,3221,0,27.7,49,SUCCESS
8414,2025-05-30 01:58:54,84146.695,3220,0,27.7,43,SUCCESS
8415,2025-05-30 01:59:03,84156.145,3220,0,27.7,49,SUCCESS
8416,2025-05-30 01:59:14,84166.694,3221,0,27.7,47,SUCCESS
8417,2025-05-30 01:59:23,84176.146,3221,0,27.7,47,SUCCESS
8418,2025-05-30 01:59:34,84186.694,3221,0,27.7,47,SUCCESS
8419,2025-05-30 01:59:43,84196.146,3221,0,27.7,46,SUCCESS
8420,2025-05-30 01:59:54,84206.694,3221,0,27.7,44,SUCCESS
8421,2025-05-30 02:00:03,84216.147,3221,0,27.7,45,SUCCESS
8422,2025-05-30 02:00:14,84226.710,3221,0,27.7,44,SUCCESS
8423,2025-05-30 02:00:23,84236.148,3221,0,27.7,44,SUCCESS
8424,2025-05-30 02:00:34,84246.710,3221,0,27.7,45,SUCCESS
8425,2025-05-30 02:00:43,84256.150,3221,0,27.7,43,SUCCESS
8426,2025-05-30 02:00:54,84266.709,3221,0,27.7,45,SUCCESS
8427,2025-05-30 02:01:03,84276.151,3221,0,27.7,43,SUCCESS
8428,2025-05-30 02:01:14,84286.709,3221,0,27.7,46,SUCCESS
8429,2025-05-30 02:01:23,84296.153,3221,0,27.7,39,SUCCESS
8430,2025-05-30 02:01:34,84306.709,3221,0,27.7,47,SUCCESS
8431,2025-05-30 02:01:43,84316.155,3221,0,27.7,39,SUCCESS
8432,2025-05-30 02:01:54,84326.740,3221,0,27.7,45,SUCCESS
8433,2025-05-30 02:02:03,84336.155,3221,0,27.7,37,SUCCESS
8434,2025-05-30 02:02:14,84346.724,3221,0,27.7,47,SUCCESS
8435,2025-05-30 02:02:23,84356.156,3221,0,27.7,52,SUCCESS
8436,2025-05-30 02:02:34,84366.724,3221,0,27.7,46,SUCCESS
8437,2025-05-30 02:02:43,84376.158,3221,0,27.7,51,SUCCESS
8438,2025-05-30 02:02:54,84386.741,3221,0,27.7,45,SUCCESS
8439,2025-05-30 02:03:03,84396.159,3221,0,27.7,50,SUCCESS
8440,2025-05-30 02:03:14,84406.725,3222,0,27.7,46,SUCCESS
8441,2025-05-30 02:03:23,84416.160,3222,0,27.7,48,SUCCESS
8442,2025-05-30 02:03:34,84426.740,3221,0,27.7,46,SUCCESS
8443,2025-05-30 02:03:43,84436.160,3221,0,27.7,48,SUCCESS
8444,2025-05-30 02:03:54,84446.741,3221,0,27.7,46,SUCCESS
8445,2025-05-30 02:04:03,84456.161,3221,0,27.7,46,SUCCESS
8446,2025-05-30 02:04:14,84466.741,3222,0,27.7,45,SUCCESS
8447,2025-05-30 02:04:23,84476.162,3222,0,27.7,47,SUCCESS
8448,2025-05-30 02:04:34,84486.742,3222,0,27.7,46,SUCCESS
8449,2025-05-30 02:04:43,84496.163,3222,0,27.7,47,SUCCESS
8450,2025-05-30 02:04:54,84506.742,3222,0,27.7,42,SUCCESS
8451,2025-05-30 02:05:03,84516.164,3222,0,27.7,44,SUCCESS
8452,2025-05-30 02:05:14,84526.740,3222,0,27.7,46,SUCCESS
8453,2025-05-30 02:05:23,84536.165,3222,0,27.7,44,SUCCESS
8454,2025-05-30 02:05:34,84546.756,3222,0,27.7,47,SUCCESS
8455,2025-05-30 02:05:43,84556.166,3222,0,27.7,43,SUCCESS
8456,2025-05-30 02:05:54,84566.757,3222,0,27.7,45,SUCCESS
8457,2025-05-30 02:06:03,84576.168,3222,0,27.7,41,SUCCESS
8458,2025-05-30 02:06:14,84586.757,3222,0,27.7,44,SUCCESS
8459,2025-05-30 02:06:23,84596.169,3222,0,27.7,39,SUCCESS
8460,2025-05-30 02:06:34,84606.756,3222,0,27.7,46,SUCCESS
8461,2025-05-30 02:06:43,84616.169,3222,0,27.7,39,SUCCESS
8462,2025-05-30 02:06:54,84626.755,3222,0,27.7,47,SUCCESS
8463,2025-05-30 02:07:03,84636.171,3222,0,27.7,37,SUCCESS
8464,2025-05-30 02:07:14,84646.771,3223,0,27.7,45,SUCCESS
8465,2025-05-30 02:07:23,84656.173,3223,0,27.7,52,SUCCESS
8466,2025-05-30 02:07:34,84666.772,3223,0,27.7,46,SUCCESS
8467,2025-05-30 02:07:43,84676.174,3223,0,27.7,50,SUCCESS
8468,2025-05-30 02:07:54,84686.788,3223,0,27.7,46,SUCCESS
8469,2025-05-30 02:08:03,84696.175,3223,0,27.7,48,SUCCESS
8470,2025-05-30 02:08:14,84706.771,3223,0,27.7,46,SUCCESS
8471,2025-05-30 02:08:23,84716.176,3223,0,27.7,46,SUCCESS
8472,2025-05-30 02:08:34,84726.774,3223,0,27.7,45,SUCCESS
8473,2025-05-30 02:08:43,84736.176,3223,0,27.7,48,SUCCESS
8474,2025-05-30 02:08:54,84746.772,3223,0,27.7,47,SUCCESS
8475,2025-05-30 02:09:03,84756.178,3223,0,27.7,46,SUCCESS
8476,2025-05-30 02:09:14,84766.772,3223,0,27.7,45,SUCCESS
8477,2025-05-30 02:09:23,84776.180,3223,0,27.7,45,SUCCESS
8478,2025-05-30 02:09:34,84786.772,3223,0,27.7,47,SUCCESS
8479,2025-05-30 02:09:43,84796.181,3223,0,27.7,43,SUCCESS
8480,2025-05-30 02:09:54,84806.788,3223,0,27.7,46,SUCCESS
8481,2025-05-30 02:10:03,84816.183,3223,0,27.7,41,SUCCESS
8482,2025-05-30 02:10:14,84826.788,3223,0,27.7,46,SUCCESS
8483,2025-05-30 02:10:23,84836.184,3223,0,27.7,41,SUCCESS
8484,2025-05-30 02:10:34,84846.788,3223,0,27.7,46,SUCCESS
8485,2025-05-30 02:10:43,84856.185,3223,0,27.7,40,SUCCESS
8486,2025-05-30 02:10:54,84866.787,3223,0,27.7,46,SUCCESS
8487,2025-05-30 02:11:03,84876.186,3223,0,27.7,37,SUCCESS
8488,2025-05-30 02:11:14,84886.803,3223,0,27.7,45,SUCCESS
8489,2025-05-30 02:11:23,84896.188,3224,0,27.7,51,SUCCESS
8490,2025-05-30 02:11:34,84906.804,3224,0,27.7,44,SUCCESS
8491,2025-05-30 02:11:43,84916.188,3224,0,27.7,53,SUCCESS
8492,2025-05-30 02:11:54,84926.803,3224,0,27.7,47,SUCCESS
8493,2025-05-30 02:12:03,84936.189,3224,0,27.7,52,SUCCESS
8494,2025-05-30 02:12:14,84946.803,3224,0,27.7,46,SUCCESS
8495,2025-05-30 02:12:23,84956.190,3224,0,27.7,49,SUCCESS
8496,2025-05-30 02:12:34,84966.804,3224,0,27.7,45,SUCCESS
8497,2025-05-30 02:12:43,84976.190,3224,0,27.7,50,SUCCESS
8498,2025-05-30 02:12:54,84986.802,3224,0,27.7,46,SUCCESS
8499,2025-05-30 02:13:03,84996.192,3224,0,27.7,49,SUCCESS
8500,2025-05-30 02:13:14,85006.819,3224,0,27.7,47,SUCCESS
8501,2025-05-30 02:13:23,85016.193,3224,0,27.7,47,SUCCESS
8502,2025-05-30 02:13:34,85026.819,3224,0,27.7,44,SUCCESS
8503,2025-05-30 02:13:43,85036.193,3224,0,27.7,45,SUCCESS
8504,2025-05-30 02:13:54,85046.820,3224,0,27.7,44,SUCCESS
8505,2025-05-30 02:14:03,85056.195,3224,0,27.7,45,SUCCESS
8506,2025-05-30 02:14:14,85066.818,3224,0,27.7,46,SUCCESS
8507,2025-05-30 02:14:23,85076.196,3224,0,27.7,44,SUCCESS
8508,2025-05-30 02:14:34,85086.834,3224,0,27.7,45,SUCCESS
8509,2025-05-30 02:14:43,85096.196,3224,0,27.7,45,SUCCESS
8510,2025-05-30 02:14:54,85106.836,3224,0,27.7,45,SUCCESS
8511,2025-05-30 02:15:03,85116.197,3224,0,27.7,42,SUCCESS
8512,2025-05-30 02:15:14,85126.835,3224,0,27.7,43,SUCCESS
8513,2025-05-30 02:15:23,85136.199,3225,0,27.7,41,SUCCESS
8514,2025-05-30 02:15:34,85146.836,3225,0,27.7,45,SUCCESS
8515,2025-05-30 02:15:43,85156.199,3225,0,27.7,41,SUCCESS
8516,2025-05-30 02:15:54,85166.835,3225,0,27.7,44,SUCCESS
8517,2025-05-30 02:16:03,85176.200,3225,0,27.7,39,SUCCESS
8518,2025-05-30 02:16:14,85186.865,3225,0,27.7,47,SUCCESS
8519,2025-05-30 02:16:23,85196.201,3225,0,27.7,37,SUCCESS
8520,2025-05-30 02:16:34,85206.850,3225,0,27.7,44,SUCCESS
8521,2025-05-30 02:16:43,85216.202,3225,0,27.7,39,SUCCESS
8522,2025-05-30 02:16:54,85226.850,3225,0,27.7,45,SUCCESS
8523,2025-05-30 02:17:03,85236.202,3225,0,27.7,37,SUCCESS
8524,2025-05-30 02:17:14,85246.867,3225,0,27.7,43,SUCCESS
8525,2025-05-30 02:17:23,85256.204,3225,0,27.7,51,SUCCESS
8526,2025-05-30 02:17:34,85266.850,3225,0,27.7,47,SUCCESS
8527,2025-05-30 02:17:43,85276.205,3225,0,27.7,50,SUCCESS
8528,2025-05-30 02:17:54,85286.865,3225,0,27.7,45,SUCCESS
8529,2025-05-30 02:18:03,85296.206,3225,0,27.7,49,SUCCESS
8530,2025-05-30 02:18:14,85306.867,3225,0,27.7,44,SUCCESS
8531,2025-05-30 02:18:23,85316.209,3226,0,27.7,45,SUCCESS
8532,2025-05-30 02:18:34,85326.866,3226,0,27.7,46,SUCCESS
8533,2025-05-30 02:18:43,85336.210,3225,0,27.7,46,SUCCESS
8534,2025-05-30 02:18:54,85346.866,3225,0,27.7,46,SUCCESS
8535,2025-05-30 02:19:03,85356.210,3226,0,27.7,45,SUCCESS
8536,2025-05-30 02:19:14,85366.867,3226,0,27.7,45,SUCCESS
8537,2025-05-30 02:19:23,85376.211,3226,0,27.7,44,SUCCESS
8538,2025-05-30 02:19:34,85386.882,3226,0,27.7,46,SUCCESS
8539,2025-05-30 02:19:43,85396.212,3226,0,27.7,43,SUCCESS
8540,2025-05-30 02:19:54,85406.897,3226,0,27.7,45,SUCCESS
8541,2025-05-30 02:20:03,85416.213,3226,0,27.7,44,SUCCESS
8542,2025-05-30 02:20:14,85426.883,3226,0,27.7,45,SUCCESS
8543,2025-05-30 02:20:23,85436.213,3226,0,27.7,42,SUCCESS
8544,2025-05-30 02:20:34,85446.883,3226,0,27.7,43,SUCCESS
8545,2025-05-30 02:20:43,85456.214,3226,0,27.7,42,SUCCESS
8546,2025-05-30 02:20:54,85466.895,3226,0,27.7,48,SUCCESS
8547,2025-05-30 02:21:03,85476.215,3226,0,27.7,42,SUCCESS
8548,2025-05-30 02:21:14,85486.899,3226,0,27.7,43,SUCCESS
8549,2025-05-30 02:21:23,85496.216,3226,0,27.7,38,SUCCESS
8550,2025-05-30 02:21:34,85506.897,3226,0,27.7,45,SUCCESS
8551,2025-05-30 02:21:43,85516.217,3226,0,27.7,40,SUCCESS
8552,2025-05-30 02:21:54,85526.897,3226,0,27.7,47,SUCCESS
8553,2025-05-30 02:22:03,85536.218,3226,0,27.7,38,SUCCESS
8554,2025-05-30 02:22:14,85546.896,3226,0,27.7,47,SUCCESS
8555,2025-05-30 02:22:23,85556.219,3226,0,27.7,52,SUCCESS
8556,2025-05-30 02:22:34,85566.897,3226,0,27.7,47,SUCCESS
8557,2025-05-30 02:22:43,85576.221,3226,0,27.7,49,SUCCESS
8558,2025-05-30 02:22:54,85586.914,3226,0,27.7,46,SUCCESS
8559,2025-05-30 02:23:03,85596.221,3226,0,27.7,52,SUCCESS
8560,2025-05-30 02:23:14,85606.913,3226,0,27.7,46,SUCCESS
8561,2025-05-30 02:23:23,85616.222,3226,0,27.7,48,SUCCESS
8562,2025-05-30 02:23:34,85626.912,3226,0,27.7,48,SUCCESS
8563,2025-05-30 02:23:43,85636.224,3227,0,27.7,47,SUCCESS
8564,2025-05-30 02:23:54,85646.930,3227,0,27.7,44,SUCCESS
8565,2025-05-30 02:24:03,85656.225,3227,0,27.7,48,SUCCESS
8566,2025-05-30 02:24:14,85666.914,3227,0,27.7,45,SUCCESS
8567,2025-05-30 02:24:23,85676.226,3227,0,27.7,44,SUCCESS
8568,2025-05-30 02:24:34,85686.928,3227,0,27.7,47,SUCCESS
8569,2025-05-30 02:24:43,85696.227,3227,0,27.7,44,SUCCESS
8570,2025-05-30 02:24:54,85706.930,3227,0,27.7,44,SUCCESS
8571,2025-05-30 02:25:03,85716.229,3227,0,27.7,43,SUCCESS
8572,2025-05-30 02:25:14,85726.927,3227,0,27.7,46,SUCCESS
8573,2025-05-30 02:25:23,85736.230,3227,0,27.7,40,SUCCESS
8574,2025-05-30 02:25:34,85746.960,3227,0,27.7,45,SUCCESS
8575,2025-05-30 02:25:43,85756.231,3227,0,27.7,41,SUCCESS
8576,2025-05-30 02:25:54,85766.944,3227,0,27.7,45,SUCCESS
8577,2025-05-30 02:26:03,85776.233,3227,0,27.7,39,SUCCESS
8578,2025-05-30 02:26:14,85786.961,3227,0,27.7,46,SUCCESS
8579,2025-05-30 02:26:23,85796.234,3227,0,27.7,52,SUCCESS
8580,2025-05-30 02:26:34,85806.960,3227,0,27.7,46,SUCCESS
8581,2025-05-30 02:26:43,85816.235,3227,0,27.7,52,SUCCESS
8582,2025-05-30 02:26:54,85826.945,3227,0,27.7,43,SUCCESS
8583,2025-05-30 02:27:03,85836.236,3227,0,27.7,49,SUCCESS
8584,2025-05-30 02:27:14,85846.943,3227,0,27.7,46,SUCCESS
8585,2025-05-30 02:27:23,85856.237,3228,0,27.7,51,SUCCESS
8586,2025-05-30 02:27:34,85866.975,3228,0,27.7,45,SUCCESS
8587,2025-05-30 02:27:43,85876.238,3228,0,27.7,48,SUCCESS
8588,2025-05-30 02:27:54,85886.975,3228,0,27.7,45,SUCCESS
8589,2025-05-30 02:28:03,85896.240,3227,0,27.7,46,SUCCESS
8590,2025-05-30 02:28:14,85906.975,3227,0,27.7,46,SUCCESS
8591,2025-05-30 02:28:23,85916.241,3228,0,27.7,46,SUCCESS
8592,2025-05-30 02:28:34,85926.976,3228,0,27.7,45,SUCCESS
8593,2025-05-30 02:28:43,85936.243,3228,0,27.7,44,SUCCESS
8594,2025-05-30 02:28:54,85946.960,3228,0,27.7,46,SUCCESS
8595,2025-05-30 02:29:03,85956.244,3228,0,27.7,41,SUCCESS
8596,2025-05-30 02:29:14,85966.975,3228,0,27.7,47,SUCCESS
8597,2025-05-30 02:29:23,85976.245,3228,0,27.7,41,SUCCESS
8598,2025-05-30 02:29:34,85986.975,3228,0,27.7,47,SUCCESS
8599,2025-05-30 02:29:43,85996.245,3228,0,27.7,43,SUCCESS
8600,2025-05-30 02:29:54,86006.976,3228,0,27.7,44,SUCCESS
8601,2025-05-30 02:30:03,86016.246,3228,0,27.7,41,SUCCESS
8602,2025-05-30 02:30:14,86026.975,3228,0,27.7,45,SUCCESS
